Hoover,Garrison,Glen_Canyon,Oahe,Fort_Peck,Grand_Coulee,Kentucky,Sam_Rayburn,Wolf_Creek,Libby_Dam,Bull_Shoals,Harry_S_Trauman,Denison,Toledo_Bend,Shasta,Flaming_Gorge,Eufaula_Lake,J_Storm_Thurmond,Blakely_Mountain,Oroville,Table_Rock,Hartwell,John_H_Kerr,Norris,New_Melones
75.72538818,577.4401153,284.3249801,532.1901707,162.7198934,2404.298985,718.7114247,4.3324704,47.32309656,90,35.22429485,46.60391378,38.3843409,28.18629188,126.6442907,25.65,22.0234592,95,20.7165206,67.55543503,50.2,46.6,129.1298684,22.7,14.64631036
42.57538818,554.1901153,259.0529801,507.7686707,144.6598934,2329.298985,663.8084247,10.6471168,41.02909656,90,29.55879485,40.53491378,44.1149409,33.53079188,125.9513957,25.65,24.0557883,95,23.9280206,71.15543503,50.2,46.6,89.73476835,22.7,14.56777624
75.72538818,577.4401153,284.3249801,483.3471707,126.5998934,2404.298985,718.7114247,17.8612168,34.73509656,90,23.89329485,35.68301378,49.8455409,36.27088906,128.5313957,25.65,28.1882883,95,27.1395206,74.75543503,50.2,46.6,90.35418535,22.7,13.57668661
45.49913818,600.6901153,262.9123401,471.8244807,144.6598934,2479.298985,688.4292138,25.0753168,28.44109656,111.1479823,29.55879485,41.75201378,55.5761409,36.27088906,131.1113957,25.65,32.3207883,95,30.3510206,71.15543503,50.2,46.6,129.7492854,22.7,10.90848661
28,577.4401153,237.6403401,471.8651832,152.6133934,2404.298985,743.3322138,32.2894168,28.3,90,35.22429485,47.82101378,61.3067409,36.27088906,133.6913957,25.65,36.4532883,95,33.5625206,74.75543503,52.756,46.6,115.8855024,22.7,8.240286607
28,554.1901153,212.3683401,496.2866832,134.5533934,2479.298985,798.2352138,39.5035168,34.594,111.3,40.88979485,53.89001378,67.0373409,36.27088906,136.2713957,25.65,37.3646843,95,36.7740206,71.15543503,50.2,46.6,145.7121609,22.7,5.66
44.26838818,530.9401153,237.6403401,500.2625882,124.3565934,2404.298985,853.1382138,46.7176168,40.888,119.5364823,46.55529485,59.95901378,72.7679409,36.27088906,138.8513957,25.65,41.4971843,99.95,39.9855206,69.83294495,52.756,48.838,106.3170609,22.7,5.66
77.41838818,507.6901153,262.9123401,524.6840882,120,2479.298985,807.8952338,53.9317168,43.02509656,98.23648234,52.22079485,65.06153378,78.4985409,36.27088906,141.4313957,25.65,45.6296843,97.25451122,43.1970206,73.43294495,50.2,51.076,114.0154779,25.298,5.66
98.14672377,484.4401153,237.6403401,549.1055882,120,2466.79093,752.9922338,61.1458168,36.73109656,90,57.88629485,71.13053378,84.2291409,36.27088906,138.8513957,25.65,41.4971843,95,46.4085206,69.83294495,52.756,48.838,104.5391364,27.05700317,5.704603247
64.99672377,461.1901153,212.3683401,573.5270882,120,2541.79093,807.8952338,68.3599168,43.02509656,90,52.22079485,65.06153378,89.9597409,36.27088906,136.2713957,25.65,37.3646843,95,49.6200206,71.32342097,50.2,46.6,95.62779485,29.65500317,7.205396117
98.14672377,437.9401153,237.6403401,597.9485882,138.06,2602.46193,862.7982338,75.5740168,41.35409656,90,57.88629485,65.57141618,95.6903409,36.27088906,138.2916635,25.65,33.2321843,98.78026122,52.8315206,69.29060801,50.2,46.6,135.0228949,32.25300317,6.101039097
64.99672377,461.1901153,212.3683401,622.3700882,120,2527.46193,917.7012338,82.7881168,35.06009656,90,52.22079485,59.50241618,101.4209409,36.27088906,136.5926435,25.65,29.0996843,103.7302612,56.0430206,65.69060801,50.2,46.6,130.5601119,29.84503957,8.769239097
98.14672377,484.4401153,237.6403401,646.7915882,120,2452.46193,972.6042338,84.9504,41.35409656,90,56.74506285,53.43341618,107.1515409,36.27088906,139.1726435,25.65,24.9671843,98.78026122,59.2545206,62.09060801,50.2,46.6,112.1067704,27.24703957,6.101039097
121.0417238,461.1901153,244.2925401,663.9487774,138.06,2391.375428,1027.507234,77.7363,47.64809656,90,62.41056285,55.68885298,112.8821409,36.27088906,141.7526435,25.65,20.8346843,95,57.4763656,65.69060801,50.2,46.6,82.27042885,24.64903957,8.769239097
154.1917238,437.9401153,269.5645401,639.5272774,152.9143934,2402.701428,1082.410234,70.5222,53.94209656,90,66.11792365,61.04036818,118.6127409,36.27088906,139.1726435,25.65,16.7021843,99.95,60.6878656,69.29060801,50.2,48.838,96.94708735,23.34516557,11.4374391
121.0417238,414.6901153,244.2925401,663.9487774,134.8543934,2456.503428,1027.507234,66.261312,47.64809656,90,71.78342365,67.10936818,124.3433409,36.27088906,136.5926435,25.65,12.5696843,95,57.4763656,71.58595574,50.2,51.076,136.3421874,22.7,10.20698186
150.6097238,391.4401153,269.5645401,663.9487774,152.9143934,2381.503428,1082.410234,73.475412,41.35409656,90,77.44892365,73.17836818,130.0739409,36.27088906,134.0126435,25.65,8.437184296,95,54.2648656,67.98595574,50.2,53.314,143.9994044,22.7,12.87518186
117.4597238,368.1901153,244.2925401,639.5272774,170.9743934,2456.503428,1137.313234,80.689512,35.06009656,90,83.11442365,67.10936818,135.8045409,36.27088906,131.4326435,25.65,4.304684296,99.95,51.0533656,69.81399441,50.2,51.076,104.6043044,22.7,15.54338186
123.1937238,344.9401153,246.6551401,635.6317774,153.0347934,2381.503428,1192.216234,87.903612,28.76609656,90,88.77992365,73.17836818,141.5351409,36.27088906,128.8526435,25.65,3.101356296,104.9,47.8418656,66.21399441,50.2,48.838,105.3087214,22.7,18.21158186
90.04372377,368.1901153,221.3831401,660.0532774,153.0648934,2456.503428,1137.313234,95.117712,31.18809656,90,94.44542365,79.24736818,147.2657409,36.27088906,126.2726435,25.65,3.526108296,99.95,44.6303656,69.81399441,50.2,46.6,70.34637985,22.7,20.87978186
84.16272377,391.4401153,207.7083801,663.9487774,171.1248934,2381.503428,1082.410234,95.993952,28.3,90,91.85789485,73.17836818,152.9963409,36.27088906,123.6926435,25.65,5.321895363,95,41.4188656,66.21399441,50.2,46.6,97.31303835,22.7,19.63649178
77.34572377,414.6901153,200.9335001,639.5272774,181.4420934,2306.503428,1027.507234,103.208052,34.594,90,86.19239485,67.10936818,158.7269409,36.27088906,121.1126435,25.65,9.454395363,95,44.6303656,62.61399441,50.2,48.838,102.5036969,22.7,19.60817493
83.09172377,409.6231153,206.7216201,615.1057774,163.3820934,2231.503428,972.6042338,110.422152,30.50909656,90,91.85789485,73.17836818,164.4575409,36.27088906,118.5326435,25.65,13.58689536,99.95,47.8418656,64.35052617,52.756,51.076,133.6043554,22.7,22.27637493
86.84472377,432.8731153,210.5167401,590.6842774,181.4420934,2306.503428,917.7012338,117.636252,28.3,90,97.52339485,79.24736818,170.1881409,36.27088906,115.9526435,25.65,17.71939536,95,51.0533656,60.75052617,55.312,53.314,137.5780139,22.7,24.94457493
119.9947238,409.6231153,235.7887401,566.2627774,181.5323934,2312.088428,862.7982338,124.850352,34.594,90,97.52125485,73.17836818,175.9187409,36.27088906,113.3726435,25.65,21.85189536,99.95,54.2648656,64.22094193,57.868,55.552,154.3786724,22.7,27.61277493
101.8787238,432.8731153,225.6349801,578.9987774,163.4723934,2387.088428,917.7012338,132.064452,28.3,90,91.85575485,68.14824498,181.6493409,36.27088906,115.9526435,25.65,25.98439536,104.9,57.4763656,60.62094193,60.424,53.314,144.7323309,22.7,24.94457493
135.0287238,409.6231153,250.9069801,554.5772774,153.2755934,2312.088428,972.6042338,129.974112,32.32109656,90,86.19025485,65.21745618,187.3799409,36.27088906,118.5326435,25.65,25.1170016,109.85,60.6878656,64.22094193,57.868,55.552,151.7639894,22.7,27.61277493
101.8787238,386.3731153,225.6349801,578.9987774,171.3355934,2387.088428,1027.507234,126.7339862,28.3,90,80.52475485,59.14845618,193,36.27088906,121.1126435,25.65,20.9845016,112.3705112,63.8993656,67.82094193,55.312,53.314,191.1590894,22.7,24.94457493
98.73087192,381.3061153,200.3629801,557.146929,153.3357934,2462.088428,972.6042338,131.67312,32.37709656,90,74.85925485,53.07945618,193,41.61538906,123.6926435,25.65,16.8520016,111.5297612,60.6878656,68.80395424,52.756,51.076,151.7639894,22.7,22.27637493
65.58087192,404.5561153,175.0909801,581.568429,171.3957934,2537.088428,917.7012338,133.08896,28.3,90,78.60563245,59.14845618,193,46.95988906,126.2726435,25.65,12.7195016,106.5797612,57.4763656,72.40395424,50.2,53.314,112.3688894,22.7,24.94457493
32.43087192,427.8061153,149.8189801,605.989929,153.3959934,2612.088428,952.0648488,131.106784,34.594,90,84.27113245,65.21745618,193,52.30438906,128.8526435,25.65,8.5870016,101.6297612,54.2648656,68.80395424,50.2,51.076,72.97378935,22.7,22.27637493
28,437.9401153,141.6,581.568429,153.4260934,2687.088428,897.1618488,131.67312,40.888,90,89.93663245,71.28645618,193,57.64888906,131.4326435,25.65,5.395017096,106.5797612,55.0237106,65.20395424,50.2,48.838,112.3688894,22.7,24.94457493
36.16487192,461.1901153,141.6,557.146929,153.4561934,2762.088428,842.2588488,131.389952,34.594,90,84.27113245,65.21745618,193,62.99338906,134.0126435,25.65,5.310066696,111.5297612,51.8122106,68.80395424,50.2,46.6,150.9969404,22.7,26.89932348
30.25762192,466.2571153,141.6,532.725429,153.4862934,2779.8284,787.3558488,128.558272,29.31909656,90,78.60563245,59.14845618,193,66.54191948,136.5926435,25.65,5.536601096,112.9300112,48.6007106,65.20395424,50.2,46.6,116.4305989,22.7,29.56752348
42.29337192,443.0071153,141.6,529.074144,153.5163934,2854.8284,732.4528488,123.744416,29.85709656,90,84.27113245,65.21745618,193,66.54191948,139.1726435,25.65,5.168482696,117.8800112,46.4597681,68.330251,50.2,46.6,86.56525735,22.7,32.23572348
28,419.7571153,141.6,553.495644,135.4563934,2779.8284,677.5498488,117.231552,36.15109656,90,89.93663245,71.28645618,193,66.54191948,136.5926435,25.65,4.941948296,112.9300112,45.3041206,71.930251,50.2,46.6,78.10791585,22.7,29.56752348
28,443.0071153,141.6,557.472549,153.5163934,2748.3044,622.6468488,110.017452,29.85709656,90,95.60213245,77.35545618,187.2694,66.54191948,134.0126435,25.65,4.573829896,107.9800112,42.0926206,69.1351227,50.2,48.838,117.5030159,22.7,29.24962175
28,466.2571153,141.6,533.051049,171.5763934,2823.3044,569.9,102.803352,29.46109656,107.1089823,89.93663245,71.28645618,181.5388,66.54191948,131.4326435,25.65,3.611058696,103.0300112,38.8811206,72.7351227,50.2,46.6,78.10791585,22.7,26.61615502
61.15,443.0071153,166.872,508.629549,153.6367934,2898.3044,624.803,95.589252,28.86609656,90,84.27113245,65.21745618,175.8082,66.54191948,134.0126435,25.65,2.421753096,107.9800112,42.0926206,76.3351227,50.2,48.838,117.5030159,22.7,23.94795502
28,419.7571153,141.6,484.208049,135.5767934,2838.5434,569.9,88.375152,35.16009656,90,89.93663245,71.28645618,180.8785141,66.54191948,136.5926435,25.65,3.611058696,112.9300112,38.8811206,79.9351227,52.756,46.6,78.10791585,22.7,26.61615502
28,396.5071153,141.6,459.786549,120,2913.5434,569.9,81.161052,41.45409656,90,95.60213245,77.35545618,186.6091141,66.54191948,139.1726435,25.65,5.055215496,117.8800112,36.5818831,83.5351227,55.312,46.6,115.3892084,22.7,29.28435502
50.11270119,373.2571153,141.6,435.365049,120,2988.5434,569.9,73.946952,47.74809656,90,101.2676325,83.42445618,188.5240501,66.54191948,141.7526435,25.65,6.017986696,122.8300112,39.7933831,87.1351227,57.868,48.838,110.6128669,25.298,31.95255502
83.26270119,350.0071153,166.872,459.786549,120,3063.5434,569.9,81.161052,54.04209656,90,95.60213245,77.35545618,183.7101941,66.54191948,144.3326435,25.65,10.1504867,117.8800112,36.5818831,89.89905441,55.312,51.076,149.9545254,27.896,29.28435502
50.11270119,326.7571153,141.6,437.9749133,120,3138.5434,569.9,88.375152,60.33609656,90,89.93663245,71.28645618,189.4407941,66.54191948,141.7526435,25.65,14.2829867,112.9300112,33.3703831,93.49905441,52.756,53.314,110.5594254,30.494,26.61615502
28,350.0071153,141.6,413.5534133,120,3213.5434,624.803,95.589252,66.63009656,90,95.60213245,77.35545618,193,66.54191948,139.1726435,25.65,18.4154867,107.9800112,33.9122931,97.09905441,55.312,55.552,149.9545254,33.092,23.94795502
61.15,326.7571153,141.6,409.6589133,120,3265.3774,679.706,99.958304,72.92409656,90,89.93663245,71.28645618,193,66.54191948,136.8975113,25.65,19.6518592,112.9300112,37.1237931,93.49905441,52.756,57.79,189.3496254,35.69,23.13318289
94.3,324.6721153,141.6,409.6589133,120,3310.5584,734.609,105.904832,79.21809656,90,95.60213245,77.35545618,193,66.54191948,139.4775113,25.65,20.671264,117.8800112,40.3352931,97.09905441,50.2,60.028,224.3501594,38.288,20.46498289
127.45,301.4221153,166.872,434.0804133,120,3385.5584,789.512,110.718688,85.51209656,90,92.28264685,71.28645618,193,66.54191948,142.0575113,25.65,23.1348256,122.8300112,43.5467931,93.49905441,52.756,57.79,240.3018179,40.886,17.79678289
94.3,278.1721153,141.6,437.9749133,120,3310.5584,844.415,112.700864,91.80609656,90,97.94814685,77.35545618,193,66.54191948,139.4775113,25.65,22.0304704,127.7800112,46.7582931,89.89905441,55.312,60.028,200.9067179,43.484,20.46498289
96.18570119,301.4221153,141.6,437.9749133,138.06,3235.5584,899.318,110.718688,98.10009656,90,92.28264685,71.84350886,193,66.54191948,142.0575113,25.65,18.7457216,132.7300112,43.5467931,91.66838206,52.756,57.79,161.5116179,41.44956677,23.04823235
106.1797012,324.6721153,146.9112373,462.3964133,153.9979934,3160.5584,844.415,103.504588,91.80609656,90,97.94814685,77.91250886,193,66.54191948,139.4775113,25.65,17.3298816,127.7800112,40.3352931,88.06838206,50.2,55.552,122.1165179,38.85156677,20.38003235
139.3297012,347.9221153,172.1832373,486.8179133,172.0579934,3085.5584,789.512,99.958304,98.10009656,90,103.6136469,83.98150886,193,66.54191948,136.8975113,25.65,15.6308736,122.8300112,43.5467931,84.46838206,50.2,53.314,100.1124519,36.25356677,17.71183235
106.1797012,371.1721153,146.9112373,511.2394133,182.3751934,3010.5584,844.415,107.172404,91.80609656,90,97.94814685,77.91250886,193,66.54191948,134.3175113,25.65,15.007904,117.8800112,40.3352931,80.86838206,50.2,51.076,113.1761104,33.65556677,15.04363235
73.02970119,394.4221153,141.6,535.6609133,182.4052934,2935.5584,899.318,114.386504,85.51209656,90,92.28264685,71.84350886,193,66.54191948,131.7375113,25.65,16.140576,122.8300112,43.5467931,77.26838206,51.84322097,48.838,152.5712104,31.05756677,12.37543235
90.86270119,417.6721153,141.6,560.0824133,182.4353934,2860.5584,954.221,121.600604,79.21809656,90,86.61714685,65.77450886,193,66.54191948,134.3175113,25.65,17.7546336,118.6532612,46.7582931,80.86838206,50.2,51.076,113.1761104,28.95519117,9.707232353
124.0127012,440.9221153,166.872,535.6609133,164.3753934,2785.5584,1009.124,128.814704,73.66309656,90,80.95164685,59.70550886,187.2694,66.54191948,136.8975113,25.65,17.3298816,122.6265112,49.9697931,77.26838206,50.2,48.838,123.0850859,28.53476917,7.039032353
91.71470119,464.1721153,141.6,560.0824133,182.4353934,2710.5584,954.221,136.028804,67.36909656,90,75.28614685,53.63650886,181.5388,66.54191948,139.4775113,25.65,21.4623816,127.5765112,53.1812931,78.76958316,50.2,46.6,139.1787444,27.06662557,6.681095013
124.8647012,487.4221153,166.872,579.5599133,182.5256934,2635.5584,899.318,143.242904,66.27309656,90,77.69949485,59.70550886,182.5775221,66.54191948,136.8975113,25.65,25.5948816,122.6265112,56.3927931,75.16958316,50.2,46.6,111.1824029,26.56125317,5.66
91.71470119,466.2571153,141.6,555.1384133,164.4656934,2560.5584,844.415,150.457004,59.97909656,90,72.03399485,53.63650886,180.3121781,66.54191948,134.3175113,25.65,28.883136,117.6765112,59.6042931,71.56958316,50.2,46.6,71.78730285,23.96325317,5.66
